ID_Cliente,Cancelou,Genero,Idoso,Tem_Conjuge,Tem_Dependentes,Meses_Permanencia,Servico_Telefone,Multiplas_Linhas,Tipo_Internet,Seguranca_Online,Backup_Online,Protecao_Dispositivo,Suporte_Tecnico,Streaming_TV,Streaming_Filmes,Tipo_Contrato,Fatura_Digital,Metodo_Pagamento,Cobranca_Mensal,Cobranca_Total
8857-CUPFQ,Não,Masculino,0,Sim,Não,63,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Não,Cheque enviado,19.25,123765.0
8859-AXJZP,Não,Masculino,0,Sim,Sim,39,Sim,Sim,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Sim,Cheque enviado,23.8,9038.0
8859-DZTGQ,Não,Masculino,0,Não,Não,33,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Não,Cheque enviado,20.35,68975.0
8859-YSTWS,Não,Masculino,0,Não,Não,48,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Anual,Não,Transf. bancária,19.95,10045.0
8861-HGGKB,Sim,Feminino,0,Não,Não,10,Sim,Sim,Fibra optica,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cheque eletrônico,86.45,83085.0
8865-TNMNX,Não,Masculino,0,Sim,Sim,10,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Anual,Não,Cheque enviado,49.55,4757.0
8868-GAGIO,Não,Masculino,0,Sim,Não,45,Sim,Sim,Fibra optica,Sim,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque enviado,84.55,371395.0
8868-WOZGU,Sim,Masculino,0,Não,Não,28,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,105.7,29795.0
8869-LIHMK,Não,Feminino,0,Não,Não,64,Sim,Sim,Fibra optica,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,Sim,Transf. bancária,115.1,733405.0
8869-TORSS,Sim,Feminino,0,Não,Não,48,Sim,Não,DSL,Sim,Não,Sim,Sim,Não,Não,Anual,Sim,Cartão de crédito,60.35,28964.0
8871-JLMHM,Não,Feminino,0,Sim,Não,68,Sim,Sim,Fibra optica,Não,Sim,Sim,Sim,Não,Não,Bianual,Não,Cartão de crédito,90.2,629765.0
8873-GLDMH,Não,Feminino,0,Não,Não,6,Sim,Sim,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque enviado,73.85,4013.0
8873-TMKGR,Não,Masculino,0,Não,Não,29,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Anual,Não,Cheque enviado,19.1,5295.0
8874-EJNSR,Não,Masculino,0,Sim,Sim,39,Sim,Sim,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Não,Cheque enviado,25.2,98795.0
8875-AKBYH,Não,Masculino,1,Não,Não,20,Sim,Sim,Fibra optica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,84.35,17452.0
8878-HMWBV,Sim,Masculino,0,Não,Não,3,Sim,Não,DSL,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque eletrônico,49.15,16905.0
8878-RYUKI,Não,Feminino,0,Não,Não,52,Sim,Não,DSL,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,59.45,30437.0
8879-XUAHX,Não,Masculino,0,Sim,Não,71,Sim,Sim,Fibra optica,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,Sim,Cheque eletrônico,116.25,856475.0
8879-ZKJOF,Não,Feminino,0,Não,Não,41,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,Anual,Sim,Transf. bancária,79.85,332075.0
8882-TLVRW,Não,Masculino,0,Sim,Sim,69,Não,Sem telefone,DSL,Sim,Não,Sim,Sim,Não,Não,Bianual,Não,Cheque enviado,39.1,27795.0
8883-ANODQ,Não,Feminino,0,Sim,Sim,68,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Não,Não,Bianual,Sim,Cartão de crédito,84.4,574675.0
8883-GRDWQ,Não,Masculino,1,Não,Não,20,Sim,Não,DSL,Sim,Não,Não,Sim,Não,Não,Anual,Não,Cheque enviado,54.0,10559.0
8884-ADFVN,Sim,Masculino,1,Sim,Não,7,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,101.95,70085.0
8884-FEEWR,Não,Masculino,0,Não,Não,35,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Anual,Não,Transf. bancária,20.6,754.0
8884-MRNSU,Não,Masculino,0,Sim,Sim,17,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Anual,Não,Transf. bancária,19.9,32975.0
8885-QSQBX,Não,Feminino,0,Não,Não,1,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Não,Transf. bancária,49.55,4955.0
8887-IPQNC,Não,Feminino,0,Sim,Não,7,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque enviado,44.25,31345.0
8894-JVDCV,Não,Feminino,0,Não,Não,62,Sim,Sim,Fibra optica,Sim,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Cartão de crédito,115.05,713345.0
8896-BQTTI,Não,Masculino,0,Não,Não,1,Sim,Sim,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Mensal,Sim,Cheque enviado,25.0,25.0
8896-RAZCR,Não,Feminino,0,Não,Sim,44,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Não,Cheque enviado,19.9,8681.0
8898-KASCD,Não,Masculino,0,Não,Não,39,Não,Sem telefone,DSL,Não,Não,Sim,Sim,Não,Não,Anual,Não,Cheque enviado,35.55,130915.0
8901-HJXTF,Sim,Feminino,0,Sim,Sim,12,Não,Sem telefone,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Não,Cheque enviado,29.2,3091.0
8901-UPRHR,Não,Feminino,0,Sim,Sim,72,Sim,Sim,Fibra optica,Não,Sim,Sim,Sim,Sim,Sim,Bianual,Sim,Transf. bancária,109.2,771145.0
8902-ZEOVF,Não,Masculino,0,Sim,Sim,47,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Anual,Não,Cheque enviado,20.05,95155.0
8903-WMRNW,Não,Feminino,0,Sim,Não,15,Sim,Não,Fibra optica,Sim,Não,Sim,Não,Sim,Sim,Mensal,Não,Cheque eletrônico,101.75,16694.0
8903-XEBGX,Não,Masculino,0,Não,Sim,2,Sim,Não,DSL,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,55.3,10865.0
8904-OPDCK,Não,Masculino,1,Sim,Não,54,Não,Sem telefone,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Transf. bancária,24.95,136475.0
8905-IAZPF,Não,Feminino,0,Sim,Não,69,Sim,Não,Fibra optica,Não,Sim,Não,Não,Sim,Sim,Anual,Sim,Cartão de crédito,95.65,67442.0
8908-NMQTX,Não,Masculino,0,Não,Não,72,Não,Sem telefone,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,Sim,Transf. bancária,65.6,45665.0
8908-SLFCJ,Não,Feminino,0,Não,Não,21,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Sim,Cartão de crédito,20.85,43525.0
8909-BOLNL,Não,Masculino,0,Não,Não,3,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Anual,Não,Cheque enviado,21.2,5205.0
8910-ICHIU,Não,Feminino,0,Não,Não,46,Sim,Não,Fibra optica,Sim,Sim,Sim,Não,Sim,Não,Anual,Sim,Cartão de crédito,95.65,46642.0
8910-LEDAG,Não,Masculino,1,Sim,Não,34,Sim,Não,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Não,Cartão de crédito,71.55,242735.0
8914-RBTSB,Sim,Masculino,0,Sim,Não,31,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Sim,Não,Mensal,Não,Cheque eletrônico,93.8,30195.0
8915-NNTRC,Não,Masculino,0,Sim,Sim,72,Sim,Sim,Fibra optica,Sim,Sim,Não,Sim,Sim,Sim,Bianual,Sim,Cartão de crédito,107.7,79198.0
8917-FAEMR,Não,Feminino,0,Não,Não,37,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Não,Cheque enviado,19.85,78425.0
8917-SZTTJ,Não,Masculino,0,Sim,Sim,60,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Não,Cartão de crédito,19.65,116175.0
8919-FYFQZ,Sim,Masculino,1,Sim,Não,44,Não,Sem telefone,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,30.35,13597.0
8920-NAVAY,Não,Masculino,1,Não,Não,62,Sim,Sim,Fibra optica,Não,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Transf. bancária,110.75,705335.0
8922-LIEGH,Sim,Feminino,1,Não,Não,25,Sim,Sim,Fibra optica,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,89.7,218755.0
8922-NPKBJ,Não,Masculino,0,Sim,Sim,42,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Não,Cheque enviado,19.35,8673.0
8929-KSWIH,Não,Masculino,0,Não,Não,25,Sim,Não,Fibra optica,Não,Não,Sim,Sim,Sim,Sim,Bianual,Não,Transf. bancária,99.3,25135.0
8930-XOTDP,Não,Feminino,0,Sim,Sim,18,Sim,Não,DSL,Não,Não,Não,Não,Sim,Não,Mensal,Não,Cheque enviado,55.95,10828.0
8931-GJJIQ,Sim,Feminino,0,Não,Não,9,Sim,Sim,Fibra optica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,83.3,8033.0
8932-CZHRQ,Não,Masculino,0,Não,Não,68,Sim,Sim,DSL,Sim,Sim,Sim,Não,Não,Sim,Anual,Não,Cartão de crédito,76.75,523325.0
8937-RDTHP,Sim,Masculino,0,Não,Não,1,Sim,Não,Fibra optica,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque enviado,84.6,846.0
8938-UMKPI,Sim,Feminino,0,Não,Não,47,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,106.4,512795.0
8942-DBMHZ,Não,Masculino,0,Não,Não,12,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Mensal,Não,Cheque enviado,20.45,25535.0
8943-URTMR,Sim,Feminino,0,Não,Não,2,Sim,Não,Fibra optica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque enviado,79.65,1527.0
8944-AILEF,Não,Masculino,0,Sim,Não,15,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Mensal,Sim,Cartão de crédito,19.45,34085.0
8945-GRKHX,Sim,Feminino,0,Não,Sim,1,Sim,Não,Fibra optica,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cheque eletrônico,78.65,7865.0
8945-MUQUF,Sim,Masculino,0,Não,Não,51,Sim,Sim,Fibra optica,Sim,Sim,Não,Não,Sim,Não,Anual,Sim,Cheque eletrônico,94.8,48376.0
8946-BFWSG,Não,Masculino,0,Sim,Sim,63,Sim,Sim,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Não,Cheque enviado,25.25,157305.0
8947-YRTDV,Não,Masculino,0,Sim,Sim,32,Sim,Não,Fibra optica,Sim,Sim,Sim,Não,Não,Sim,Anual,Não,Cheque enviado,94.8,313155.0
8949-JTMAY,Sim,Feminino,0,Não,Não,29,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cartão de crédito,98.6,29332.0
8950-MTZNV,Não,Masculino,0,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque enviado,44.95,4495.0
8952-WCVCD,Não,Feminino,0,Sim,Não,41,Sim,Não,Fibra optica,Sim,Sim,Sim,Não,Sim,Sim,Anual,Sim,Transf. bancária,104.45,416205.0
8957-THMOA,Não,Feminino,0,Não,Sim,50,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Não,Cartão de crédito,20.15,97085.0
8958-JPTRR,Não,Feminino,0,Sim,Não,56,Sim,Sim,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Anual,Não,Cheque eletrônico,24.3,12617.0
8961-QDZZJ,Não,Feminino,0,Sim,Sim,57,Sim,Não,Fibra optica,Não,Sim,Não,Não,Sim,Sim,Anual,Sim,Cheque eletrônico,95.0,55358.0
8963-JLGJT,Não,Masculino,0,Não,Sim,3,Sim,Não,DSL,Sim,Não,Sim,Não,Não,Não,Mensal,Não,Cheque enviado,55.9,15755.0
8963-MQVYN,Não,Feminino,0,Não,Sim,22,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Mensal,Sim,Cheque eletrônico,20.55,46985.0
8966-KZXXA,Não,Masculino,0,Sim,Sim,36,Sim,Sim,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Não,Cartão de crédito,25.1,93095.0
8966-OIQHG,Não,Feminino,0,Sim,Sim,22,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Anual,Não,Transf. bancária,20.75,45235.0
8966-SNIZF,Não,Feminino,0,Sim,Não,70,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Não,Transf. bancária,19.45,13035.0
8967-SZQAS,Não,Feminino,0,Não,Não,14,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,50.45,76545.0
8969-PRHFK,Não,Masculino,0,Não,Não,18,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Anual,Não,Cheque enviado,19.65,41125.0
8970-ANWXO,Não,Feminino,0,Não,Não,23,Sim,Sim,DSL,Não,Não,Não,Sim,Sim,Sim,Anual,Sim,Cheque enviado,73.75,17566.0
8972-HJWNV,Sim,Feminino,1,Sim,Não,7,Sim,Sim,Fibra optica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,84.55,64685.0
8974-OVACP,Não,Feminino,0,Não,Não,1,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Mensal,Não,Cheque enviado,20.15,2015.0
8975-SKGRX,Não,Masculino,0,Sim,Não,71,Sim,Sim,Fibra optica,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,Sim,Transf. bancária,116.1,831055.0
8976-OQHGT,Sim,Feminino,0,Sim,Sim,4,Sim,Não,DSL,Não,Sim,Não,Sim,Não,Não,Mensal,Não,Cheque enviado,56.5,2351.0
8979-CAMGB,Não,Masculino,1,Não,Não,64,Sim,Sim,Fibra optica,Não,Não,Sim,Sim,Sim,Sim,Anual,Não,Cheque eletrônico,102.1,66881.0
8980-WQFWL,Não,Feminino,0,Não,Não,35,Sim,Não,DSL,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,62.1,20961.0
8981-FJGLA,Não,Masculino,0,Não,Sim,11,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque enviado,78.0,8518.0
8982-NHAVY,Não,Masculino,0,Não,Não,27,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Sim,Sim,Anual,Sim,Transf. bancária,100.5,267345.0
8984-EYLLL,Não,Masculino,0,Sim,Não,64,Sim,Sim,Fibra optica,Não,Sim,Não,Sim,Sim,Sim,Bianual,Sim,Cheque eletrônico,105.25,68234.0
8984-HPEMB,Não,Feminino,0,Não,Não,71,Sim,Sim,Fibra optica,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,Sim,Cheque eletrônico,118.65,84776.0
8985-OOPOS,Não,Feminino,0,Não,Não,1,Sim,Não,DSL,Não,Não,Sim,Sim,Sim,Sim,Anual,Não,Cartão de crédito,74.1,741.0
8988-ECPJR,Sim,Feminino,1,Sim,Sim,34,Sim,Sim,Fibra optica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque enviado,79.6,27183.0
8990-YOZLV,Não,Feminino,0,Não,Não,69,Sim,Sim,DSL,Sim,Sim,Não,Sim,Não,Não,Bianual,Sim,Cheque enviado,66.9,45779.0
8990-ZXLSU,Não,Feminino,0,Não,Não,9,Sim,Não,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,69.05,6515.0
8992-CEUEN,Não,Feminino,0,Não,Não,1,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Mensal,Não,Cheque eletrônico,18.85,1885.0
8992-JQYUN,Sim,Masculino,0,Sim,Não,1,Não,Sem telefone,DSL,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,50.35,5035.0
8992-OBVDG,Não,Masculino,0,Não,Não,21,Sim,Não,DSL,Não,Não,Sim,Não,Não,Sim,Mensal,Não,Cheque enviado,61.65,13936.0
8992-VONJD,Não,Feminino,0,Não,Sim,13,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,56.0,76455.0
8993-IZEUX,Não,Masculino,0,Não,Não,7,Sim,Não,Fibra optica,Não,Não,Não,Não,Não,Não,Mensal,Não,Transf. bancária,69.15,48865.0
8993-PHFWD,Sim,Feminino,0,Não,Não,3,Não,Sem telefone,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,25.25,589.0
8996-ZROXE,Não,Masculino,1,Não,Não,57,Sim,Não,DSL,Não,Não,Sim,Sim,Não,Não,Anual,Sim,Cheque eletrônico,53.5,30358.0
8999-BOHSE,Sim,Feminino,1,Não,Não,11,Sim,Não,Fibra optica,Não,Não,Não,Não,Sim,Sim,Mensal,Não,Transf. bancária,89.7,10477.0
8999-EXMNO,Não,Feminino,0,Sim,Sim,19,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Não,Cheque enviado,20.15,3877.0
8999-XXGNS,Não,Feminino,1,Sim,Não,72,Sim,Sim,Fibra optica,Não,Sim,Sim,Não,Sim,Sim,Anual,Sim,Cartão de crédito,105.75,762985.0
8999-YPYBV,Não,Masculino,0,Sim,Sim,45,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,Sim,Cheque enviado,84.35,385805.0
9000-PLFUZ,Não,Feminino,1,Sim,Não,60,Não,Sem telefone,DSL,Não,Sim,Não,Não,Sim,Sim,Bianual,Sim,Cartão de crédito,49.45,290755.0
9003-CPATH,Não,Masculino,0,Não,Não,42,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Não,Não,Mensal,Não,Cheque eletrônico,79.9,33134.0
9013-AQORL,Não,Feminino,0,Não,Sim,48,Não,Sem telefone,DSL,Não,Sim,Sim,Não,Não,Sim,Mensal,Não,Cartão de crédito,45.55,210835.0
9018-PCIOK,Não,Feminino,0,Não,Não,55,Sim,Não,DSL,Não,Sim,Sim,Não,Não,Sim,Bianual,Sim,Cheque enviado,64.75,36171.0
9019-QVLZD,Sim,Feminino,0,Não,Não,1,Sim,Não,Fibra optica,Não,Não,Não,Não,Sim,Não,Mensal,Não,Cheque eletrônico,79.55,7955.0
9025-AOMKI,Sim,Feminino,0,Não,Não,6,Sim,Sim,Fibra optica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Transf. bancária,93.55,5364.0
9025-ZRPVR,Sim,Masculino,0,Não,Não,9,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Mensal,Sim,Cheque enviado,18.95,1856.0
9026-LHEVG,Não,Feminino,0,Não,Não,9,Não,Sem telefone,DSL,Não,Sim,Não,Não,Não,Sim,Mensal,Não,Cheque eletrônico,40.75,3594.0
9026-RNUJS,Sim,Masculino,1,Não,Não,5,Sim,Não,DSL,Não,Não,Sim,Não,Não,Não,Mensal,Não,Cheque eletrônico,50.35,23725.0
9027-TMATR,Não,Feminino,0,Sim,Não,43,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,Bianual,Sim,Cheque eletrônico,78.8,34603.0
9027-YFHQJ,Não,Masculino,0,Não,Não,7,Sim,Sim,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Mensal,Sim,Transf. bancária,25.05,15295.0
9028-LIHRP,Não,Masculino,0,Sim,Sim,71,Sim,Não,Fibra optica,Sim,Sim,Sim,Sim,Sim,Não,Bianual,Não,Cartão de crédito,100.2,7209.0
9029-FEGVJ,Não,Feminino,1,Sim,Não,32,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Não,Não,Mensal,Não,Cheque enviado,79.3,2570.0
9030-QGZNL,Não,Feminino,0,Não,Não,8,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Não,Cheque enviado,20.85,16165.0
9031-ZVQPT,Não,Masculino,0,Sim,Não,72,Sim,Sim,Fibra optica,Não,Sim,Sim,Sim,Sim,Sim,Bianual,Sim,Cheque eletrônico,108.2,78406.0
9033-EOXWV,Sim,Feminino,0,Não,Não,12,Sim,Sim,DSL,Não,Não,Não,Sim,Sim,Sim,Anual,Não,Cheque enviado,74.05,87265.0
9036-CSKBW,Não,Feminino,0,Não,Não,51,Sim,Sim,Fibra optica,Sim,Sim,Sim,Não,Sim,Sim,Anual,Não,Transf. bancária,107.45,56809.0
9039-RBEEE,Sim,Masculino,0,Não,Não,39,Não,Sem telefone,DSL,Sim,Sim,Não,Sim,Sim,Não,Mensal,Sim,Cartão de crédito,48.95,188085.0
9039-ZVJDC,Não,Masculino,0,Não,Não,3,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Mensal,Sim,Cheque enviado,19.1,5305.0
9040-KZVWO,Não,Masculino,0,Não,Não,26,Sim,Não,Fibra optica,Não,Sim,Não,Não,Não,Não,Anual,Não,Transf. bancária,75.5,20181.0
9046-DQMTP,Não,Masculino,0,Não,Não,35,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Mensal,Não,Transf. bancária,20.75,7399.0
9046-JBFWA,Não,Masculino,0,Não,Sim,27,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Mensal,Não,Cheque enviado,19.15,53735.0
9048-JVYVF,Sim,Masculino,0,Não,Não,3,Sim,Não,DSL,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Cheque eletrônico,69.35,19135.0
9050-IKDZA,Não,Feminino,1,Não,Não,2,Sim,Não,Fibra optica,Não,Não,Não,Não,Sim,Não,Mensal,Não,Cheque enviado,81.5,16255.0
9050-QLROH,Sim,Masculino,0,Não,Não,18,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Cartão de crédito,90.7,159725.0
9052-DHNKM,Não,Masculino,0,Não,Não,26,Sim,Sim,DSL,Sim,Sim,Não,Não,Não,Não,Anual,Não,Cheque eletrônico,61.55,158195.0
9052-VKDUW,Não,Feminino,1,Sim,Não,65,Sim,Sim,Fibra optica,Sim,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cartão de crédito,109.4,722745.0
9053-EJUNL,Não,Masculino,0,Não,Não,41,Sim,Sim,Fibra optica,Não,Sim,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,89.2,364575.0
9053-JZFKV,Sim,Masculino,0,Não,Não,67,Sim,Sim,Fibra optica,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,Não,Cartão de crédito,116.2,77523.0
9054-FOWNV,Não,Masculino,0,Sim,Sim,22,Sim,Sim,Fibra optica,Não,Não,Sim,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,88.75,188515.0
9055-MOJJJ,Não,Feminino,0,Sim,Sim,64,Sim,Não,DSL,Sim,Não,Não,Sim,Sim,Não,Anual,Não,Cheque enviado,65.8,4068.0
9057-MSWCO,Sim,Masculino,1,Sim,Não,27,Não,Sem telefone,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Não,Cartão de crédito,30.75,8051.0
9057-SIHCH,Sim,Feminino,0,Não,Não,3,Sim,Sim,Fibra optica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,96.6,2919.0
9058-CBREO,Sim,Feminino,1,Não,Não,1,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque enviado,50.55,5055.0
9058-HRZSV,Não,Feminino,1,Sim,Não,65,Sim,Não,Fibra optica,Sim,Sim,Sim,Não,Não,Sim,Mensal,Não,Cheque eletrônico,94.4,612615.0
9058-MJLZC,Não,Feminino,0,Não,Não,24,Sim,Não,Fibra optica,Sim,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,94.6,228315.0
9060-HJJRW,Não,Feminino,0,Não,Não,51,Não,Sem telefone,DSL,Não,Sim,Sim,Não,Sim,Sim,Anual,Sim,Cartão de crédito,56.4,29285.0
9061-TIHDA,Sim,Masculino,1,Sim,Não,13,Sim,Sim,Fibra optica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,95.25,123365.0
9063-ZGTUY,Sim,Feminino,0,Sim,Sim,61,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Mensal,Sim,Cheque enviado,19.4,118255.0
9065-ZCPQX,Não,Masculino,0,Sim,Não,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Sim,Bianual,Não,Transf. bancária,78.85,576315.0
9066-QRSDU,Não,Feminino,0,Sim,Não,69,Sim,Sim,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Anual,Sim,Cheque eletrônico,26.3,176355.0
9067-SQTNS,Não,Masculino,0,Sim,Sim,44,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Anual,Não,Transf. bancária,20.6,926.0
9067-YGSCA,Não,Feminino,0,Não,Não,70,Sim,Sim,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Anual,Não,Cartão de crédito,26.05,18564.0
9068-FHQHD,Não,Feminino,0,Sim,Sim,40,Sim,Não,Não,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Sem internet,Bianual,Não,Transf. bancária,20.15,77735.0
9068-VPWQQ,Não,Masculino,0,Sim,Não,61,Sim,Sim,DSL,Sim,Não,Sim,Sim,Não,Sim,Bianual,Não,Cartão de crédito,75.35,47293.0
9069-LGEUL,Não,Masculino,0,Sim,Não,23,Sim,Não,DSL,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Transf. bancária,59.95,1406.0
9070-BCKQP,Não,Feminino,0,Sim,Não,72,Sim,Sim,Fibra optica,Sim,Não,Sim,Sim,Sim,Sim,Bianual,Sim,Cartão de crédito,110.15,78812.0
9073-ZZIAY,Não,Masculino,0,Sim,Sim,62,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bianual,Não,Cheque eletrônico,86.1,521525.0
